Line list produced by pgo v8.0.305 32 bit (Delphi 18.5/18)	8000305
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
Molb	Ground	16	A	16	Ground	17	A	11	55052.4903277506	9.60783962944596E-10	715816.042428016	660763.552100266	0.000312387258158067	5.5153317912054E-11	0	tP5,12(17)	Molb v=0 16  8  9 - v=0 17  5 12
Molb	Ground	16	A	19	Ground	17	A	12	74108.4468359766	3.72956569123391E-10	768394.564320291	694286.117484315	0.000126283821712546	5.43873971937825E-11	0	tP6,12(17)	Molb v=0 16  9  7 - v=0 17  6 12
Molb	Ground	16	A	18	Ground	17	A	13	74103.8349676876	3.72933930068221E-10	768394.564307137	694290.72933945	0.000126286572951414	5.437842869414E-11	0	tP6,11(17)	Molb v=0 16  9  8 - v=0 17  6 11
Molb	Ground	16	A	21	Ground	17	A	14	92923.6343750535	1.3189935549189E-10	827199.89115986	734276.256784806	5.24397354826512E-5	4.45232111081917E-11	0	tP7,11(17)	Molb v=0 16 10  6 - v=0 17  7 11
Molb	Ground	16	A	20	Ground	17	A	15	92923.4957038364	1.31899138421508E-10	827199.891159741	734276.395455904	5.24397600905769E-5	4.45230326736047E-11	0	tP7,10(17)	Molb v=0 16 10  7 - v=0 17  7 10
Molb	Ground	16	A	23	Ground	17	A	20	314.258205268066	7.23866867491064E-10	892221.695059976	891907.436854708	0.21212614049848	6.9662890854908E-15	0	rP10,8(17)	Molb v=0 16 11  5 - v=0 17 10  8
Molb	Ground	16	A	22	Ground	17	A	21	314.258204807062	7.23866866428575E-10	892221.695059976	891907.436855169	0.21212614049864	6.96628905483822E-15	0	rP10,7(17)	Molb v=0 16 11  6 - v=0 17 10  7
Molb	Ground	16	A	25	Ground	17	A	22	6538.65536203142	6.24653137852952E-9	963453.854137957	956915.198775926	0.151690676613921	4.48716102720026E-11	0	rP11,7(17)	Molb v=0 16 12  4 - v=0 17 11  7
Molb	Ground	16	A	24	Ground	17	A	23	6538.6553620277	6.24653137852585E-9	963453.854137957	956915.198775929	0.151690676613921	4.48716102719261E-11	0	rP11,6(17)	Molb v=0 16 12  5 - v=0 17 11  6
Molb	Ground	16	A	27	Ground	17	A	24	12755.8255088101	4.48751790556039E-9	1040892.54573422	1028136.72022541	0.101198878716659	2.22253615460712E-10	0	rP12,6(17)	Molb v=0 16 13  3 - v=0 17 12  6
Molb	Ground	16	A	26	Ground	17	A	25	12755.8255088096	4.48751790556024E-9	1040892.54573422	1028136.72022541	0.101198878716659	2.22253615460689E-10	0	rP12,5(17)	Molb v=0 16 13  4 - v=0 17 12  5
Molb	Ground	16	A	29	Ground	17	A	26	18968.1229667231	2.10435896832041E-9	1124535.2801569	1105567.15719018	0.0607454969382695	4.38666614782842E-10	0	rP13,5(17)	Molb v=0 16 14  2 - v=0 17 13  5
Molb	Ground	16	A	28	Ground	17	A	27	18968.1229667221	2.10435896832032E-9	1124535.2801569	1105567.15719018	0.0607454969382698	4.3866661478278E-10	0	rP13,4(17)	Molb v=0 16 14  3 - v=0 17 13  4
Molb	Ground	16	A	30	Ground	17	A	28	25177.0221834807	6.98510265771747E-10	1214380.37824928	1189203.3560658	0.0303801742755489	5.13039464038137E-10	0	rP14,4(17)	Molb v=0 16 15  1 - v=0 17 14  4
Molb	Ground	16	A	31	Ground	17	A	29	25177.0221834804	6.98510265771738E-10	1214380.37824928	1189203.3560658	0.0303801742755489	5.13039464038122E-10	0	rP14,3(17)	Molb v=0 16 15  2 - v=0 17 14  3
Molb	Ground	16	A	33	Ground	17	A	30	31383.4831495995	1.38146243376835E-10	1310426.67362458	1279043.19047498	0.0101279156875318	3.31261474388984E-10	0	rP15,3(17)	Molb v=0 16 16  0 - v=0 17 15  3
Molb	Ground	16	A	32	Ground	17	A	31	31383.4831495986	1.38146243376831E-10	1310426.67362458	1279043.19047498	0.0101279156875317	3.31261474388953E-10	0	rP15,2(17)	Molb v=0 16 16  1 - v=0 17 15  2
Molb	Ground	17	A	3	Ground	17	A	1	23720.1853945348	4.27811101340582E-6	587604.033233661	563883.847839126	1.32089354378017	1.75879561827883E-8	0	rQ0,17(17)	Molb v=0 17  1 16 - v=0 17  0 17
Molb	Ground	17	A	7	Ground	17	A	1	53297.1440469347	1.45680575726668E-7	617180.991886061	563883.847839126	0.022396047412505	3.38280147863194E-9	0	tQ0,17(17)	Molb v=0 17  3 14 - v=0 17  0 17
Molb	Ground	17	A	11	Ground	17	A	1	96879.7042611396	4.95167082689741E-9	660763.552100266	563883.847839126	0.000489962283699468	4.44482210190375E-10	0	vQ0,17(17)	Molb v=0 17  5 12 - v=0 17  0 17
Molb	Ground	17	A	4	Ground	17	A	2	24468.5469570358	4.37469242624393E-6	588384.148021482	563915.601064446	1.31353485695933	1.91981535993052E-8	0	rQ1,17(17)	Molb v=0 17  2 16 - v=0 17  1 17
Molb	Ground	17	A	8	Ground	17	A	2	69311.8455036499	5.66120213938667E-8	633227.446568096	563915.601064446	0.00709965229484852	2.35859181780803E-9	0	tQ1,17(17)	Molb v=0 17  4 14 - v=0 17  1 17
Molb	Ground	17	A	12	Ground	17	A	2	130370.516419868	2.80045856093731E-10	694286.117484315	563915.601064446	2.30825667456619E-5	5.10288261149354E-11	0	vQ1,17(17)	Molb v=0 17  6 12 - v=0 17  1 17
Molb	Ground	17	A	5	Ground	17	A	3	17047.2289967807	5.56880311744687E-6	604651.262230442	587604.033233661	2.81816109511102	1.39290186754435E-8	0	rQ1,16(17)	Molb v=0 17  2 15 - v=0 17  1 16
Molb	Ground	17	A	9	Ground	17	A	3	46867.8365524781	6.02176310281784E-7	634471.869786139	587604.033233661	0.12425054392926	1.27619294336402E-8	0	tQ1,16(17)	Molb v=0 17  4 13 - v=0 17  1 16
Molb	Ground	17	A	13	Ground	17	A	3	106686.696105789	4.57224022809946E-9	694290.72933945	587604.033233661	0.000513818248732682	6.224918113911E-10	0	vQ1,16(17)	Molb v=0 17  6 11 - v=0 17  1 16
Molb	Ground	17	A	6	Ground	17	A	4	21985.2679461224	6.20488129162928E-6	610369.415967605	588384.148021482	2.49760222028572	2.64796280785007E-8	0	rQ2,16(17)	Molb v=0 17  3 15 - v=0 17  2 16
Molb	Ground	17	A	10	Ground	17	A	4	72279.550880213	9.2191929115021E-8	660663.698901695	588384.148021482	0.0136295992685303	5.13479066899889E-9	0	tQ2,16(17)	Molb v=0 17  5 13 - v=0 17  2 16
Molb	Ground	17	A	14	Ground	17	A	4	145892.108763324	1.98759547073892E-10	734276.256784806	588384.148021482	1.8733677799142E-5	5.80379109701419E-11	0	vQ2,16(17)	Molb v=0 17  7 11 - v=0 17  2 16
Molb	Ground	17	A	7	Ground	17	A	5	12529.7296556191	5.88127294832744E-6	617180.991886061	604651.262230442	4.55947014652375	8.94814058372896E-9	0	rQ2,15(17)	Molb v=0 17  3 14 - v=0 17  2 15
Molb	Ground	17	A	11	Ground	17	A	5	56112.2898698241	2.88246879704278E-7	660763.552100266	604651.262230442	0.0589294851042779	1.03872346575212E-8	0	tQ2,15(17)	Molb v=0 17  5 12 - v=0 17  2 15
Molb	Ground	17	A	15	Ground	17	A	5	129625.133225463	7.18117291488734E-10	734276.395455904	604651.262230442	8.22572419589649E-5	1.78745497605094E-10	0	vQ2,15(17)	Molb v=0 17  7 10 - v=0 17  2 15
Molb	Ground	17	A	8	Ground	17	A	6	22858.0306004917	6.72854537178358E-6	633227.446568096	610369.415967605	3.11635664768567	3.71327320475668E-8	0	rQ3,15(17)	Molb v=0 17  4 14 - v=0 17  3 15
Molb	Ground	17	A	12	Ground	17	A	6	83916.7015167102	5.44695007100226E-8	694286.117484315	610369.415967605	0.00862194101181573	5.08327472870401E-9	0	tQ3,15(17)	Molb v=0 17  6 12 - v=0 17  3 15
Molb	Ground	17	A	9	Ground	17	A	7	17290.8779000783	6.044858880502E-6	634471.869786139	617180.991886061	3.82459154959699	1.97255678088405E-8	0	rQ3,14(17)	Molb v=0 17  4 13 - v=0 17  3 14
Molb	Ground	17	A	13	Ground	17	A	7	77109.7374533889	6.51547266538946E-8	694290.72933945	617180.991886061	0.0115674102489863	5.29123599512373E-9	0	tQ3,14(17)	Molb v=0 17  6 11 - v=0 17  3 14
Molb	Ground	17	A	10	Ground	17	A	8	27436.2523335989	6.56720991760831E-6	660663.698901695	633227.446568096	3.09678341829576	6.38084975065417E-8	0	rQ4,14(17)	Molb v=0 17  5 13 - v=0 17  4 14
Molb	Ground	17	A	14	Ground	17	A	8	101048.81021671	2.25695645518469E-8	734276.256784806	633227.446568096	0.00378283880449633	3.89407909644316E-9	0	tQ4,14(17)	Molb v=0 17  7 11 - v=0 17  4 14
Molb	Ground	17	A	11	Ground	17	A	9	26291.6823141266	6.35323762818387E-6	660763.552100266	634471.869786139	3.1436737391229	5.70014515786567E-8	0	rQ4,13(17)	Molb v=0 17  5 12 - v=0 17  4 13
Molb	Ground	17	A	15	Ground	17	A	9	99804.5256697651	2.2573796099034E-8	734276.395455904	634471.869786139	0.00385237172557602	3.82095754121646E-9	0	tQ4,13(17)	Molb v=0 17  7 10 - v=0 17  4 13
Molb	Ground	17	A	12	Ground	17	A	10	33622.4185826196	5.92997868892685E-6	694286.117484315	660663.698901695	2.91001409587939	1.10350743777492E-7	0	rQ5,13(17)	Molb v=0 17  6 12 - v=0 17  5 13
Molb	Ground	17	A	16	Ground	17	A	10	119905.892248027	8.95775703791159E-9	780569.591149722	660663.698901695	0.00168067619914746	2.89067286307432E-9	0	tQ5,13(17)	Molb v=0 17  8 10 - v=0 17  5 13
Molb	Ground	17	A	13	Ground	17	A	11	33527.1772391839	5.91437814313257E-6	694290.72933945	660763.552100266	2.91186911325563	1.09485382753983E-7	0	rQ5,12(17)	Molb v=0 17  6 11 - v=0 17  5 12
Molb	Ground	17	A	17	Ground	17	A	11	119806.041927731	8.9526630602956E-9	780569.594027997	660763.552100266	0.00168189760325205	2.88555285217378E-9	0	tQ5,12(17)	Molb v=0 17  8  9 - v=0 17  5 12
Molb	Ground	17	A	14	Ground	17	A	12	39990.1393004917	4.92948187711213E-6	734276.256784806	694286.117484315	2.72668719436509	1.73975218082666E-7	0	rQ6,12(17)	Molb v=0 17  7 11 - v=0 17  6 12
Molb	Ground	17	A	18	Ground	17	A	12	138835.079770779	3.52650886001502E-9	833121.197255094	694286.117484315	0.000796298442292504	2.12601746953361E-9	0	tQ6,12(17)	Molb v=0 17  9  9 - v=0 17  6 12
Molb	Ground	17	A	15	Ground	17	A	13	39985.6661164545	4.92892991968745E-6	734276.395455904	694290.72933945	2.72674128600299	1.73920293621106E-7	0	rQ6,11(17)	Molb v=0 17  7 10 - v=0 17  6 11
Molb	Ground	17	A	19	Ground	17	A	13	138830.467958301	3.52639169454708E-9	833121.197297751	694290.72933945	0.000796315788991267	2.12585191984677E-9	0	tQ6,11(17)	Molb v=0 17  9  8 - v=0 17  6 11
Molb	Ground	17	A	16	Ground	17	A	14	46293.3343649154	3.78085149366773E-6	780569.591149722	734276.256784806	2.54739229392615	2.52141620259823E-7	0	rQ7,11(17)	Molb v=0 17  8 10 - v=0 17  7 11
Molb	Ground	17	A	20	Ground	17	A	14	157631.180069902	1.34956741705356E-9	891907.436854708	734276.256784806	0.000392683809977489	1.53448517402107E-9	0	tQ7,11(17)	Molb v=0 17 10  8 - v=0 17  7 11
Molb	Ground	17	A	17	Ground	17	A	15	46293.1985720925	3.78083978989745E-6	780569.594027997	734276.395455904	2.5473934079575	2.52139511701897E-7	0	rQ7,10(17)	Molb v=0 17  8  9 - v=0 17  7 10
Molb	Ground	17	A	21	Ground	17	A	15	157631.041399264	1.34956596135801E-9	891907.436855169	734276.395455904	0.000392683994241983	1.53448184433808E-9	0	tQ7,10(17)	Molb v=0 17 10  7 - v=0 17  7 10
Molb	Ground	17	A	18	Ground	17	A	16	52551.606105372	2.68515198054084E-6	833121.197255094	780569.591149722	2.36253045042147	3.42080813249804E-7	0	rQ8,10(17)	Molb v=0 17  9  9 - v=0 17  8 10
Molb	Ground	17	A	22	Ground	17	A	16	176345.607626204	4.92296710150799E-10	956915.198775926	780569.591149722	0.000196626924034631	1.07579679481829E-9	0	tQ8,10(17)	Molb v=0 17 11  7 - v=0 17  8 10
Molb	Ground	17	A	19	Ground	17	A	17	52551.6032697537	2.68515182088647E-6	833121.197297751	780569.594027997	2.3625304668991	3.42080760260928E-7	0	rQ8,9(17)	Molb v=0 17  9  8 - v=0 17  8  9
Molb	Ground	17	A	23	Ground	17	A	17	176345.604747932	4.92296698787221E-10	956915.198775929	780569.594027997	0.000196626925483925	1.07579675007105E-9	0	tQ8,9(17)	Molb v=0 17 11  6 - v=0 17  8  9
Molb	Ground	17	A	20	Ground	17	A	18	58786.2395996144	1.76800444042203E-6	891907.436854708	833121.197255094	2.16662805700592	4.39141745952118E-7	0	rQ9,9(17)	Molb v=0 17 10  8 - v=0 17  9  9
Molb	Ground	17	A	24	Ground	17	A	18	195015.522970315	1.67956799297052E-10	1028136.72022541	833121.197255094	9.77563941367716E-5	7.23345926165079E-10	0	tQ9,9(17)	Molb v=0 17 12  6 - v=0 17  9  9
Molb	Ground	17	A	21	Ground	17	A	19	58786.239557418	1.76800443896983E-6	891907.436855169	833121.197297751	2.16662805718366	4.39141745042504E-7	0	rQ9,8(17)	Molb v=0 17 10  7 - v=0 17  9  8
Molb	Ground	17	A	25	Ground	17	A	19	195015.522927658	1.67956799238903E-10	1028136.72022541	833121.197297751	9.77563941451564E-5	7.23345925752464E-10	0	tQ9,8(17)	Molb v=0 17 12  5 - v=0 17  9  8
Molb	Ground	17	A	22	Ground	17	A	20	65007.7619212174	1.07837026986338E-6	956915.198775926	891907.436854708	1.95663417330914	5.36288640489057E-7	0	rQ10,8(17)	Molb v=0 17 11  7 - v=0 17 10  8
Molb	Ground	17	A	23	Ground	17	A	21	65007.7619207606	1.07837026985441E-6	956915.198775929	891907.436855169	1.95663417331055	5.36288640478137E-7	0	rQ10,7(17)	Molb v=0 17 11  6 - v=0 17 10  7
Molb	Ground	17	A	24	Ground	17	A	22	71221.5214494828	6.07431321829085E-7	1028136.72022541	956915.198775926	1.73075210205583	6.23823784046917E-7	0	rQ11,7(17)	Molb v=0 17 12  6 - v=0 17 11  7
Molb	Ground	17	A	25	Ground	17	A	23	71221.5214494797	6.07431321829052E-7	1028136.72022541	956915.198775929	1.73075210205584	6.23823784046841E-7	0	rQ11,6(17)	Molb v=0 17 12  5 - v=0 17 11  6
Molb	Ground	17	A	26	Ground	17	A	24	77430.436964771	3.14047745817061E-7	1105567.15719018	1028136.72022541	1.48786929293952	6.89117424641451E-7	0	rQ12,6(17)	Molb v=0 17 13  5 - v=0 17 12  6
Molb	Ground	17	A	27	Ground	17	A	25	77430.436964771	3.1404774581706E-7	1105567.15719018	1028136.72022541	1.48786929293952	6.89117424641451E-7	0	rQ12,5(17)	Molb v=0 17 13  4 - v=0 17 12  5
Molb	Ground	17	A	28	Ground	17	A	26	83636.1988756172	1.47314203645348E-7	1189203.3560658	1105567.15719018	1.22726728698432	7.16333626173124E-7	0	rQ13,5(17)	Molb v=0 17 14  4 - v=0 17 13  5
Molb	Ground	17	A	29	Ground	17	A	27	83636.1988756172	1.47314203645348E-7	1189203.3560658	1105567.15719018	1.22726728698432	7.16333626173125E-7	0	rQ13,4(17)	Molb v=0 17 14  3 - v=0 17 13  4
Molb	Ground	17	A	30	Ground	17	A	28	89839.8344091878	6.1281087174282E-8	1279043.19047498	1189203.3560658	0.94846544565106	6.86154098655107E-7	0	rQ14,4(17)	Molb v=0 17 15  3 - v=0 17 14  4
Molb	Ground	17	A	31	Ground	17	A	29	89839.8344091875	6.12810871742817E-8	1279043.19047498	1189203.3560658	0.94846544565106	6.86154098655102E-7	0	rQ14,3(17)	Molb v=0 17 15  2 - v=0 17 14  3
Molb	Ground	17	A	32	Ground	17	A	30	96041.993155486	2.14501421670023E-8	1375085.18363047	1279043.19047498	0.651132422623411	5.75501068856741E-7	0	rQ15,3(17)	Molb v=0 17 16  2 - v=0 17 15  3
Molb	Ground	17	A	33	Ground	17	A	31	96041.993155486	2.14501421670023E-8	1375085.18363047	1279043.19047498	0.65113242262341	5.7550106885674E-7	0	rQ15,2(17)	Molb v=0 17 16  1 - v=0 17 15  2
Molb	Ground	17	A	35	Ground	17	A	32	102243.099954793	5.33370495026558E-9	1477328.28358526	1375085.18363047	0.335033808434733	3.572596595999E-7	0	rQ16,2(17)	Molb v=0 17 17  1 - v=0 17 16  2
Molb	Ground	17	A	34	Ground	17	A	33	102243.099954792	5.33370495026555E-9	1477328.28358526	1375085.18363047	0.335033808434733	3.57259659599893E-7	0	rQ16,1(17)	Molb v=0 17 17  0 - v=0 17 16  1
Molb	Ground	18	A	2	Ground	17	A	1	65629.741148216	4.04709012034973E-5	629513.588987342	563883.847839126	5.28743174344347	1.4106084742994E-6	0	rR0,17(17)	Molb v=0 18  1 18 - v=0 17  0 17
Molb	Ground	18	A	6	Ground	17	A	1	114790.317033661	6.69341410242087E-7	678674.164872787	563883.847839126	0.0594508186244488	8.48659047666157E-8	0	tR0,17(17)	Molb v=0 18  3 16 - v=0 17  0 17
Molb	Ground	18	A	10	Ground	17	A	1	165578.721254961	5.8249219973653E-9	729462.569094088	563883.847839126	0.000423423983885701	1.81404755267931E-9	0	vR0,17(17)	Molb v=0 18  5 14 - v=0 17  0 17
Molb	Ground	18	A	1	Ground	17	A	2	65577.1263143691	4.04306137146108E-5	629492.727378816	563915.601064446	5.28673347121593	1.40703273210964E-6	0	pR1,17(17)	Molb v=0 18  0 18 - v=0 17  1 17
Molb	Ground	18	A	5	Ground	17	A	2	110044.026597033	7.45197405533147E-7	673959.62766148	563915.601064446	0.0679525634968779	8.54603968274545E-8	0	rR1,17(17)	Molb v=0 18  2 16 - v=0 17  1 17
Molb	Ground	18	A	9	Ground	17	A	2	139964.073420707	4.83290719011199E-8	703879.674485153	563915.601064446	0.00382951423429465	9.90952981922783E-9	0	tR1,17(17)	Molb v=0 18  4 14 - v=0 17  1 17
Molb	Ground	18	A	13	Ground	17	A	2	199079.046995925	3.30833110355225E-10	762994.648060371	563915.601064446	2.2167054327082E-5	1.65060929113968E-10	0	vR1,17(17)	Molb v=0 18  6 12 - v=0 17  1 17
Molb	Ground	18	A	4	Ground	17	A	3	67913.9752045192	2.47476155736129E-5	655518.00843818	587604.033233661	3.80883509307219	1.12597634203388E-6	0	rR1,16(17)	Molb v=0 18  2 17 - v=0 17  1 16
Molb	Ground	18	A	8	Ground	17	A	3	114419.124999947	1.11230444526052E-6	702023.158233608	587604.033233661	0.119671917443317	1.6917950768308E-7	0	tR1,16(17)	Molb v=0 18  4 15 - v=0 17  1 16
Molb	Ground	18	A	12	Ground	17	A	3	175381.485136708	5.78232779826804E-9	762985.518370369	587604.033233661	0.00049462946049039	2.51820365715981E-9	0	vR1,16(17)	Molb v=0 18  6 13 - v=0 17  1 16
Molb	Ground	18	A	3	Ground	17	A	4	66573.7643251433	2.40788352634415E-5	654957.912346625	588384.148021482	3.78564730155495	1.05416631048334E-6	0	pR2,16(17)	Molb v=0 18  1 17 - v=0 17  2 16
Molb	Ground	18	A	7	Ground	17	A	4	98872.2486215226	2.90833513689804E-6	687256.396643005	588384.148021482	0.345411585655173	3.15079229512646E-7	0	rR2,16(17)	Molb v=0 18  3 15 - v=0 17  2 16
Molb	Ground	18	A	11	Ground	17	A	4	141251.552545193	1.16460295248896E-7	729635.700566675	588384.148021482	0.0111676329951263	2.97030101524129E-8	0	tR2,16(17)	Molb v=0 18  5 13 - v=0 17  2 16
Molb	Ground	18	A	15	Ground	17	A	4	214518.658323853	2.59728788511303E-10	802902.806345335	588384.148021482	2.05550979810917E-5	1.91502482397748E-10	0	vR2,16(17)	Molb v=0 18  7 11 - v=0 17  2 16
Molb	Ground	18	A	2	Ground	17	A	5	24862.3267569004	7.54357217930344E-8	629513.588987342	604651.262230442	0.030924799529034	4.48530358456446E-10	0	pR2,15(17)	Molb v=0 18  1 18 - v=0 17  2 15
Molb	Ground	18	A	6	Ground	17	A	5	74022.9026423456	1.39408994804877E-5	678674.164872787	604651.262230442	2.30660677054966	8.82940698775535E-7	0	rR2,15(17)	Molb v=0 18  3 16 - v=0 17  2 15
Molb	Ground	18	A	10	Ground	17	A	5	124811.306863646	4.2960811227116E-7	729462.569094088	604651.262230442	0.0502943850782224	9.22870863616683E-8	0	tR2,15(17)	Molb v=0 18  5 14 - v=0 17  2 15
Molb	Ground	18	A	14	Ground	17	A	5	198251.230844632	9.708548008124E-10	802902.493075074	604651.262230442	9.02606964828965E-5	6.63752237074544E-10	0	vR2,15(17)	Molb v=0 18  7 12 - v=0 17  2 15
Molb	Ground	18	A	1	Ground	17	A	6	19123.3114112109	4.64213925924008E-8	629492.727378816	610369.415967605	0.0253287894334945	1.6717193368369E-10	0	nR3,15(17)	Molb v=0 18  0 18 - v=0 17  3 15
Molb	Ground	18	A	5	Ground	17	A	6	63590.2116938753	1.05874892667742E-5	673959.62766148	610369.415967605	2.05517380253978	4.98745520520671E-7	0	pR3,15(17)	Molb v=0 18  2 16 - v=0 17  3 15
Molb	Ground	18	A	9	Ground	17	A	6	93510.2585175487	8.03200355289909E-6	703879.674485153	610369.415967605	1.18024859590828	9.10774590587144E-7	0	rR3,15(17)	Molb v=0 18  4 14 - v=0 17  3 15
Molb	Ground	18	A	13	Ground	17	A	6	152625.232092767	7.53521831528273E-8	762994.648060371	610369.415967605	0.00827161301218796	2.77542093817762E-8	0	tR3,15(17)	Molb v=0 18  6 12 - v=0 17  3 15
Molb	Ground	18	A	4	Ground	17	A	7	38337.0165521194	6.38960230822498E-7	655518.00843818	617180.991886061	0.197729929862071	1.05144604051391E-8	0	pR3,14(17)	Molb v=0 18  2 17 - v=0 17  3 14
Molb	Ground	18	A	8	Ground	17	A	7	84842.1663475476	1.02631550021107E-5	702023.158233608	617180.991886061	1.70239089556484	9.81192401009082E-7	0	rR3,14(17)	Molb v=0 18  4 15 - v=0 17  3 14
Molb	Ground	18	A	12	Ground	17	A	7	145804.526484308	9.36064638012792E-8	762985.518370369	617180.991886061	0.0111115130186389	3.25046774166008E-8	0	tR3,14(17)	Molb v=0 18  6 13 - v=0 17  3 14
Molb	Ground	18	A	3	Ground	17	A	8	21730.4657785292	9.67356462296406E-8	654957.912346625	633227.446568096	0.0563360507654713	5.45573346752173E-10	0	nR4,14(17)	Molb v=0 18  1 17 - v=0 17  4 14
Molb	Ground	18	A	7	Ground	17	A	8	54028.9500749084	3.95853256494101E-6	687256.396643005	633227.446568096	1.04820962572327	1.56022548838603E-7	0	pR4,14(17)	Molb v=0 18  3 15 - v=0 17  4 14
Molb	Ground	18	A	11	Ground	17	A	8	96408.2539985784	1.0807453939099E-5	729635.700566675	633227.446568096	1.86820626887858	1.57989097588243E-6	0	rR4,14(17)	Molb v=0 18  5 13 - v=0 17  4 14
Molb	Ground	18	A	15	Ground	17	A	8	169675.359777239	3.31610495768945E-8	802902.806345335	633227.446568096	0.00414912771574029	1.91281416806645E-8	0	tR4,14(17)	Molb v=0 18  7 11 - v=0 17  4 14
Molb	Ground	18	A	6	Ground	17	A	9	44202.2950866482	2.02675775374791E-6	678674.164872787	634471.869786139	0.638656111680208	5.20548466733633E-8	0	pR4,13(17)	Molb v=0 18  3 16 - v=0 17  4 13
Molb	Ground	18	A	10	Ground	17	A	9	94990.6993079485	1.08242193057978E-5	729462.569094088	634471.869786139	1.90854749756521	1.54385272182363E-6	0	rR4,13(17)	Molb v=0 18  5 14 - v=0 17  4 13
Molb	Ground	18	A	14	Ground	17	A	9	168430.623288935	3.33209810368941E-8	802902.493075074	634471.869786139	0.00422549848831569	1.90546404599143E-8	0	tR4,13(17)	Molb v=0 18  7 12 - v=0 17  4 13
Molb	Ground	18	A	5	Ground	17	A	10	13295.9287597847	2.18386839286437E-8	673959.62766148	660663.698901695	0.0250482214754391	5.55638811328314E-11	0	nR5,13(17)	Molb v=0 18  2 16 - v=0 17  5 13
Molb	Ground	18	A	9	Ground	17	A	10	43215.9755834581	2.04343249329157E-6	703879.674485153	660663.698901695	0.809091970989642	6.16297628230355E-8	0	pR5,13(17)	Molb v=0 18  4 14 - v=0 17  5 13
Molb	Ground	18	A	13	Ground	17	A	10	102330.949158676	1.081218843161E-5	762994.648060371	660663.698901695	2.23856172281048	2.26386080867039E-6	0	rR5,13(17)	Molb v=0 18  6 12 - v=0 17  5 13
Molb	Ground	18	A	17	Ground	17	A	10	188484.772157872	1.42234291348039E-8	849148.471059567	660663.698901695	0.0021140205330496	1.33597289969178E-8	0	tR5,13(17)	Molb v=0 18  8 10 - v=0 17  5 13
Molb	Ground	18	A	8	Ground	17	A	11	41259.6061333426	1.89813424551044E-6	702023.158233608	660763.552100266	0.782030304946581	5.18392198536293E-8	0	pR5,12(17)	Molb v=0 18  4 15 - v=0 17  5 12
Molb	Ground	18	A	12	Ground	17	A	11	102221.966270103	1.08049819755676E-5	762985.518370369	660763.552100266	2.24039910486757	2.25848766223916E-6	0	rR5,12(17)	Molb v=0 18  6 13 - v=0 17  5 12
Molb	Ground	18	A	16	Ground	17	A	11	188384.911504571	1.4219175270917E-8	849148.463604837	660763.552100266	0.00211555771284854	1.33482048934521E-8	0	tR5,12(17)	Molb v=0 18  8 11 - v=0 17  5 12
Molb	Ground	18	A	11	Ground	17	A	12	35349.5830823599	1.16204953824099E-6	729635.700566675	694286.117484315	0.714449052786831	2.97840528187517E-8	0	pR6,12(17)	Molb v=0 18  5 13 - v=0 17  6 12
